Codice fiscale,Repertorio,Denominazione,Sezione,Cognome rapp legale,Nome rapp legale,Rete,Comune,Provincia,5x1000,Data iscrizione,Regione
11740260960,110430,ACCADEMIA BANDISTICA COMASCA - COOPERATIVA SOCIALE,IMPRESE SOCIALI,BRUNATI,FLAVIO,No,TRIUGGIO,MB,No,12/04/2023,Lombardia
98224920177,124277,ACCADEMIA CESARE FIASCHI ASSOCIAZIONE SPORTIVA DILETTANTISTICA - ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,UBERTI,MAURO,No,CELLATICA,BS,No,06/12/2023,Lombardia
93019800130,130590,ACCADEMIA COMANDANTE ALFA APS-ASD,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GEMMA,ANNUNZIATA,No,LURAGO D'ERBA,CO,Si,20/06/2024,Lombardia
4002850123,131797,ACCADEMIA COOPERATIVA SOCIALE,IMPRESE SOCIALI,RIVOLTA,TIMOTHY,No,TERNATE,VA,No,08/02/2024,Lombardia
92004850134,85296,ACCADEMIA CORALE DI LECCO - ASSOCIAZIONE DI PROMOZIONE SOCIALE (O APS),ASSOCIAZIONI DI PROMOZIONE SOCIALE,RIVA,RAFFAELE,No,LECCO,LC,Si,02/12/2022,Lombardia
93068040208,100292,ACCADEMIA CORALE 'TELEION' APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TASSINARI,AUGUSTO,No,POGGIO RUSCO,MN,No,09/02/2023,Lombardia
2720900782,55879,ACCADEMIA DA VINCI SOC. COOP. A R.L.,IMPRESE SOCIALI,VOLPENTESTA,FRANCESCO,No,MILANO,MI,No,12/10/2022,Lombardia
97546410156,29713,ACCADEMIA DEI POETI ERRANTI ENTE DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,BERGAMIN,ATTILIO,No,BUCCINASCO,MI,Si,10/05/2022,Lombardia
98136360173,85897,ACCADEMIA DELLA CHITARRA DI BRESCIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TAMPALINI,GIULIO,No,BRESCIA,BS,No,07/11/2022,Lombardia
91035060176,93510,ACCADEMIA DELLA FRANCIACORTA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIACONIA,VALENTINA,No,CAZZAGO SAN MARTINO,BS,Si,14/03/2023,Lombardia
7409020968,38982,ACCADEMIA DELLE ANTICHE CIVILTA' APS ETS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FALCONE,MARIAGRAZIA,No,MILANO,MI,No,14/07/2022,Lombardia
95215130162,142265,ACCADEMIA DELLO STUPORE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COMANA,FABIO,No,PONTERANICA,BG,No,06/09/2024,Lombardia
85030170121,86340,ACCADEMIA E CORPO MUSICALE CONCORDIA SANTA CECILIA - APS -,ASSOCIAZIONI DI PROMOZIONE SOCIALE,NOTO,MARCO,No,CARONNO PERTUSELLA,VA,Si,07/11/2022,Lombardia
1948480130,36594,ACCADEMIA EUROPEA DI MUSICA APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GOTTARDI,FRANCESCO,No,ERBA,CO,Si,24/06/2022,Lombardia
91085650157,86281,ACCADEMIA FILARMONICA CITTA' DI SEREGNO,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SALA,ALESSANDRO,No,SEREGNO,MB,Si,07/11/2022,Lombardia
93051580202,38501,ACCADEMIA GONZAGHESCA DEGLI SCALCHI - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SAVIO,GASTONE,No,RODIGO,MN,No,12/07/2022,Lombardia
94641820157,143417,ACCADEMIA INTERNAZIONALE DELL'ACQUARELLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TAGLIABUE,TIZIANA ISA,No,MONZA,MB,No,28/10/2024,Lombardia
94057800156,1089,ACCADEMIA INTERNAZIONALE LEOPOLD SEDAR SENGHOR,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GAYE,CHEIKH TIDIANE,No,ARCORE,MB,Si,24/02/2022,Lombardia
94067990153,137992,ACCADEMIA KRONOS SEZIONE DI MONZA E BRIANZA ODV,ORGANIZZAZIONI DI VOLONTARIATO,DI CILLO,LORIS,No,LESMO,MB,No,26/06/2024,Lombardia
91137000153,86264,ACCADEMIA KRONOS-SEZIONE PROVINCIALE DI MILANO E MONZA E BRIANZA,ORGANIZZAZIONI DI VOLONTARIATO,DE CAROLIS,ANGELO,No,MEDA,MB,No,07/11/2022,Lombardia
95136260130,28214,ACCADEMIA MUSICALE DON CARLO BASCI-APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MONGA,TAMARA,No,MENAGGIO,CO,Si,10/06/2022,Lombardia
9840810155,23668,ACCADEMIA MUSICALE G. MARZIALI SOC. COOP. SOCIALE A.R.L.,IMPRESE SOCIALI,CASSINA,GIUSEPPE,No,LISSONE,MB,Si,21/03/2022,Lombardia
93073920204,91688,ACCADEMIA MUSICALE HARMONICA A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GUASTALLA,MICHAEL,No,MARCARIA,MN,Si,19/04/2023,Lombardia
3357960123,38385,ACCADEMIA MUSICALE PAPILLONS APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SINIGAGLIA,CORINNA,No,VARESE,VA,Si,13/01/2023,Lombardia
92036960125,26758,ACCADEMIA MUSICALE PIETRO BERTANI ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FANTATO,GIOELE,No,LUINO,VA,Si,28/07/2022,Lombardia
90018520131,38212,ACCADEMIA ORCHESTRALE DEL LARIO APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FUSI,ANDREA,No,CANTU',CO,No,07/07/2022,Lombardia
3632380964,16868,ACCADEMIA SCUOLA ACCONCIATORI - UNASAS IMPRESA SOCIALE SRL IN FORMA ABBREVIATA A.S.A. UNASAS IMPRESA SOCIALE SRL,IMPRESE SOCIALI,INZAGHI,ELISEA,No,MILANO,MI,No,21/03/2022,Lombardia
93028296020,39768,ACCADEMIA TEATRALE FRANCESCO CAMPOGALLIANI  APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAMPOGALLIANI,FRANCESCA,No,MANTOVA,MN,No,05/12/2022,Lombardia
97937410153,99465,ACCADEMIA VIVALDI ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LIVERANI,MARIA GRAZIA,No,BOLLATE,MI,Si,04/04/2023,Lombardia
95085090132,39398,ACCANTO - AMICI DELL'HOSPICE SAN MARTINO - ODV,ORGANIZZAZIONI DI VOLONTARIATO,INTROZZI,GISELLA,No,COMO,CO,Si,15/07/2022,Lombardia
91020030192,84348,ACCENDI IL BUIO ODV,ORGANIZZAZIONI DI VOLONTARIATO,PEGORINI,SIMONE,No,CREMONA,CR,Si,28/11/2022,Lombardia
3358550964,15671,"A.C.C.E.S.SO. AGENZIASTAMPA DI COMUNICAZIONE PER I CONSUMI ETICI, SOCIALI E SOLIDALI COOPERATIVA SOCIALE A RESPONSABILITA' LIMITATA IN LIQUIDAZIONE",IMPRESE SOCIALI,ZUCCHELLA,LUCIA,No,MILANO,MI,No,21/03/2022,Lombardia
95092430123,86587,ACCHIAPPALEVRIERI ODV,ORGANIZZAZIONI DI VOLONTARIATO,FIORA,DEBORA,No,BESANO,VA,Si,07/11/2022,Lombardia
95112010137,33938,ACCIPE ODV,ORGANIZZAZIONI DI VOLONTARIATO,SCHETTIN,VALERIA,No,COMO,CO,No,09/06/2022,Lombardia
93016060175,98757,ACCOGLIENZA E FRATELLANZA - ORGANIZZAZIONE DI VOLONTARIATO,ORGANIZZAZIONI DI VOLONTARIATO,BUELLI,MAURIZIO,No,PADENGHE SUL GARDA,BS,Si,04/04/2023,Lombardia
8303260155,22975,ACCOGLIENZA E LAVORO SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,BROCH,CHRISTIAN,No,MOLTENO,LC,Si,21/03/2022,Lombardia
12341170962,29851,ACCOGLIENZA RIFUGIATI - SHELTER SKY E.T.S.,ALTRI ENTI DEL TERZO SETTORE,PAUL,FABIO OTTO PAOLO,No,MILANO,MI,Si,15/06/2022,Lombardia
2544850122,11788,ACCOGLIENZA - SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,FERRARIO,ILARIA,No,MORAZZONE,VA,Si,21/03/2022,Lombardia
3838170987,17605,ACCOGLIENZA SOCIETA' COOPERATIVA SOCIALE A R.L.,IMPRESE SOCIALI,FAZZOLARI,ORLANDO,No,MONTICHIARI,BS,No,21/03/2022,Lombardia
90051280122,124242,ACCURATAMENTE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GANDINI,VERA,No,BUSTO ARSIZIO,VA,Si,17/10/2023,Lombardia
94568000155,93912,ACDM - ASSOCIAZIONE CAPIRSI DOWN MONZA ODV,ORGANIZZAZIONI DI VOLONTARIATO,MILANESI,CRISTINA,No,MONZA,MB,Si,07/11/2022,Lombardia
97244310153,90764,ACEA ODV ALTERNATIVE CULTURALI ETICHE E AMBIENTALI,ORGANIZZAZIONI DI VOLONTARIATO,PAPAGNA,MICHELE,No,MILANO,MI,Si,23/12/2022,Lombardia
97200530158,105506,A.C.E. ASSOCIAZIONE COAGULOPATICI ED EMOFILICI DI MILANO ODV,ORGANIZZAZIONI DI VOLONTARIATO,MARCHELLO,ALESSANDRO,No,MILANO,MI,Si,09/03/2023,Lombardia
80012040137,44527,ACISJF PROTEZIONE DELLA GIOVANE CASA DELLA GIOVANE ODV,ORGANIZZAZIONI DI VOLONTARIATO,CANTALUPPI,SILVIA,No,COMO,CO,No,11/08/2022,Lombardia
97208320156,39065,ACLI ANTONIO E MARCO CAVANIS APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BAI,ANDREA,No,CORSICO,MI,No,14/07/2022,Lombardia
95093340123,86520,ACLI ARTE E SPETTACOLO APS SEDE PROVINCIALE DI VARESE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DI CERBO,GIUSEPPE,No,VARESE,VA,No,07/11/2022,Lombardia
92031170159,39053,ACLI ASSOCIAZIONI CRISTIANE LAVORATORI ITALIANI APS CIRCOLO GALDINO COZZI,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DELL'ACQUA,ROBERTO,No,CERRO MAGGIORE,MI,No,14/07/2022,Lombardia
80020710168,39678,ACLI BERGAMO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CESA,ROBERTO,No,BERGAMO,BG,Si,15/07/2022,Lombardia
94008630157,44975,ACLI CARNATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ORLANDO,ANDREA,No,CARNATE,MB,No,03/08/2022,Lombardia
93504670154,39129,ACLI CIRCOLO A. SPAGNOLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GUSELLA,PIERINO,No,VANZAGO,MI,No,14/07/2022,Lombardia
87003790158,44974,ACLI CIRCOLO DI AGRATE BRIANZA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZILIOTTO,VITTORIO,No,AGRATE BRIANZA,MB,No,03/08/2022,Lombardia
80024650162,39645,ACLI CIRCOLO DI ALBINO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CARRARA,MAURO,No,ALBINO,BG,No,15/07/2022,Lombardia
83006480152,112085,ACLI CIRCOLO DI BARUCCANA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TAVECCHIO,DIEGO,No,SEVESO,MB,No,31/08/2022,Lombardia
82503230151,87690,ACLI CIRCOLO DI BREMBIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PEVIANI,ANGELO,No,BREMBIO,LO,No,14/12/2022,Lombardia
82000660165,39659,A.C.L.I. CIRCOLO DI  CALUSCO D'ADDA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PREVITALI,MARIA VITTORIA ,No,CALUSCO D'ADDA,BG,No,15/07/2022,Lombardia
84002610164,39641,ACLI CIRCOLO DI CARAVAGGIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,OGLIARI,LUISA,No,CARAVAGGIO,BG,No,15/07/2022,Lombardia
84503740155,87694,ACLI CIRCOLO DI CASSINO D'ALBERI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZOPPETTI,PIETRO,No,MULAZZANO,LO,No,14/12/2022,Lombardia
80101010157,39056,ACLI CIRCOLO DI CESATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ALTOMARI,VITALIANO,No,CESATE,MI,No,14/07/2022,Lombardia
83005720152,44963,ACLI CIRCOLO DI GIUSSANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ELLI,ALBERTO,No,GIUSSANO,MB,No,03/08/2022,Lombardia
83006940155,44965,ACLI CIRCOLO DI MEDA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MARIANI,GIUSEPPINA,No,MEDA,MB,No,03/08/2022,Lombardia
80194110153,39093,A.C.L.I. CIRCOLO DI NOVATE MILANESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FUMAGALLI,AMALIA,No,NOVATE MILANESE,MI,No,14/07/2022,Lombardia
86003590154,39091,ACLI CIRCOLO DI OSSONA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BERTANI,LUIGI,No,OSSONA,MI,No,14/07/2022,Lombardia
82000740165,39648,A.C.L.I. CIRCOLO DI SAN GERVASIO D'ADDA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MAPELLI,FRANCESCO,No,CAPRIATE SAN GERVASIO,BG,No,15/07/2022,Lombardia
10337410152,39074,ACLI CIRCOLO E. GRIGNANI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PEZZALI,GIUSEPPE,No,LOCATE DI TRIULZI,MI,No,14/07/2022,Lombardia
91032420159,44967,ACLI CIRCOLO FRATEL PAOLO TRIUGGIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MOTTA,MILENA,No,TRIUGGIO,MB,No,03/08/2022,Lombardia
91502730152,39050,ACLI CIRCOLO GHIDINI E BONOMI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VALTORTA,SANDRO,No,CASSANO D'ADDA,MI,No,14/07/2022,Lombardia
83012410151,39051,ACLI CIRCOLO RICREATIVO E. MANDELLI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FERRARIO,ANTONELLA,No,CERIANO LAGHETTO,MI,No,14/07/2022,Lombardia
85004610151,39124,ACLI CIRCOLO SAN CLEMENTE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COLOMBEROTTO,SERGIO,No,SESTO SAN GIOVANNI,MI,No,14/07/2022,Lombardia
97096980152,50752,ACLI CIRCOLO STEIDLER - ASSOCIAZIONE DI PROMOZIONE SOCIALE/APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GALBIATI,LINO ANTONIO,No,MILANO,MI,No,27/09/2022,Lombardia
97091050159,39113,ACLI GIUSEPPE MALPEZZI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FORMENTELLI,PIER ENZO,No,ROZZANO,MI,No,14/07/2022,Lombardia
97185640154,39046,ACLI IL SOGNO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MANTEGARI,FEDERICA,No,BUCCINASCO,MI,No,14/07/2022,Lombardia
97355320157,40108,ACLI ITACA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LANZI,MARISA,No,CORSICO,MI,No,21/07/2022,Lombardia
97032360154,39424,ACLI LOMBARDIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TRONCATTI,MARTINO,No,MILANO,MI,No,14/07/2022,Lombardia
80042730152,39078,ACLI MILANESI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COLOMBO,DELFINA,No,MILANO,MI,No,14/07/2022,Lombardia
8538510150,39069,ACLI MONS.TERESIO FERRARONI  GAGGIANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAFFULLI,GIUSEPPE,No,GAGGIANO,MI,No,14/07/2022,Lombardia
2463490165,11250,A.C.L.I. NEMBRO SOCIETA' COOPERATIVA SOCIALE - ONLUS,IMPRESE SOCIALI,ROTA,GIOVANNI,No,NEMBRO,BG,Si,21/03/2022,Lombardia
80101850156,39484,ACLI NUCLEO AZIENDALE INTESA SAN PAOLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CARDUCCI,ALESSANDRO,No,MILANO,MI,No,14/07/2022,Lombardia
95197740160,39679,ACLI NUCLEO SEDE PROVINCIALE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LENZINI,CLAUDIA,No,BERGAMO,BG,No,15/07/2022,Lombardia
97477760157,39128,ACLI PADRE ANNIBALE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MAURI,SERGIO,No,TREZZANO SUL NAVIGLIO,MI,No,14/07/2022,Lombardia
83004020133,44088,ACLI PROVINCIALI DI LECCO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ELIA,GIUSEPPE,No,LECCO,LC,Si,08/08/2022,Lombardia
80008980189,48756,ACLI PROVINCIALI DI PAVIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DAMIANI,ANDREA,No,PAVIA,PV,No,16/09/2022,Lombardia
80010760124,86521,ACLI PROVINCIALI DI VARESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CARDACI,FILIPPO,No,VARESE,VA,No,07/11/2022,Lombardia
92527260159,87697,ACLI PROVINCIALI LODIGIANE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CALCAMUCCHIO,ANTEO,No,LODI,LO,Si,14/12/2022,Lombardia
85005350153,39058,ACLI QUARTIERE GARIBALDI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BUGINI,GIUSEPPE BATTISTA,No,CINISELLO BALSAMO,MI,No,14/07/2022,Lombardia
97204350157,39064,ACLI SAN GIUSEPPE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GARAVAGLIA,EMILIO,No,CORSICO,MI,No,14/07/2022,Lombardia
80017670177,44236,ACLI SEDE PROVINCIALE DI BRESCIA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ROMANO,STEFANIA,No,BRESCIA,BS,Si,08/08/2022,Lombardia
80003280197,64915,ACLI SEDE PROVINCIALE DI CREMONA,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TAGLIATI,BRUNO ALESSIO,No,CREMONA,CR,Si,05/11/2022,Lombardia
80015790209,50469,ACLI SEDE PROVINCIALE DI MANTOVA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FARONI,MARCO,No,MANTOVA,MN,No,27/09/2022,Lombardia
80003070143,59053,ACLI SEDE PROVINCIALE DI SONDRIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DI GIACOMO RUSSO,BRUNO,No,SONDRIO,SO,No,25/10/2022,Lombardia
1570800167,6953,ACLI SERVIZI COOPERATIVA SOCIALE,IMPRESE SOCIALI,PECORA,GERVASIO,No,BARIANO,BG,Si,21/03/2022,Lombardia
1372740132,5987,ACLI SOLIDARIETA' E SERVIZI - SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,MINOTTI,MAURO,No,COMO,CO,Si,21/03/2022,Lombardia
93060370199,103808,ACLITURISMO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,OLIVA,ENNIO ROBERTO,No,CREMONA,CR,No,28/02/2023,Lombardia
92041770154,39130,ACLI VILLA CORTESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BOSSI,UMBERTO,No,VILLA CORTESE,MI,No,14/07/2022,Lombardia
2547220208,11804,A.C.M.E. SOCIETA' COOPERATIVA SOCIALE IN LIQUIDAZIONE,IMPRESE SOCIALI,ADAMI,SERGIO,No,BOZZOLO,MN,No,21/03/2022,Lombardia
90018970120,25392,ACOF OLGA FIORINI - COOPERATIVA SOCIALE,IMPRESE SOCIALI,GHISELLINI,MAURO,No,BUSTO ARSIZIO,VA,No,21/03/2022,Lombardia
97811340153,2585,ACQUA FOUNDATION ASSOCIAZIONE E.T.S.,ALTRI ENTI DEL TERZO SETTORE,AGO,CECILIA,No,MILANO,MI,Si,24/03/2022,Lombardia
1931170201,8659,ACQUARIO SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,ANDREANI,FRANCESCA,No,MANTOVA,MN,No,21/03/2022,Lombardia
95146370135,125722,ACQUA VIVA - A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TASSA,GIOVANNI,No,VALMOREA,CO,Si,11/04/2024,Lombardia
2938780174,14051,ACQUAVIVA - SOCIETA' AGRICOLA COOPERATIVA SOCIALE - ONLUS,IMPRESE SOCIALI,COMPAGNONI,ALVIDIO,No,LONATO DEL GARDA,BS,Si,21/03/2022,Lombardia
98052000175,45608,ACQUAZZURRA CLUB APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TISI,MARIO,No,BRESCIA,BS,No,26/08/2022,Lombardia
95085360121,86519,A.C.R.C. A.P.S. VARESE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CORAZZARI,CAMILLO ANTONIO,No,VARESE,VA,Si,07/11/2022,Lombardia
96071370181,2620,A.C.R.VIDIGULFO ETS,ALTRI ENTI DEL TERZO SETTORE,MONTANI,SILVIA,No,VIDIGULFO,PV,Si,07/06/2022,Lombardia
11329990151,97289,ACTA - SENSI CONTEMPORANEI S.R.L. - IMPRESA SOCIALE O IN FORMA AB BREVIATA: ACTA S.R.L. I.S.,IMPRESE SOCIALI,CANOVA,LORENZO,No,MILANO,MI,No,24/01/2023,Lombardia
97185270150,98323,ACTEL ACCADEMIA TERZA ETA E TEMPO LIBERO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TRAPANI,ALBERTO,No,SEGRATE,MI,Si,09/03/2023,Lombardia
95062850169,33154,A.C.T.I. ASSOCIAZIONE CARDIOTRAPIANTATI ITALIANI - SEZIONE DI BERGAMO - ODV,ORGANIZZAZIONI DI VOLONTARIATO,SALAFIA,SIMONE,No,BERGAMO,BG,Si,27/05/2022,Lombardia
9686720153,79131,ACTIONAID INTERNATIONAL ITALIA E.T.S.,ALTRI ENTI DEL TERZO SETTORE,CASSANO,MARIANGELA ELENA,No,MILANO,MI,Si,23/12/2022,Lombardia
96071520181,1733,ACTIVATORS PAVIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LUPU,CLAUDIA VIOLETA,No,PAVIA,PV,Si,20/11/2023,Lombardia
97547960159,91919,ACTO ITALIA - ALLEANZA CONTRO IL TUMORE OVARICO ETS,ALTRI ENTI DEL TERZO SETTORE,CERANA,NICOLETTA,No,MILANO,MI,Si,25/01/2023,Lombardia
94639340150,79101,ACTO LOMBARDIA E.T.S.,ALTRI ENTI DEL TERZO SETTORE,SIRONI,ALESSIA,No,GIUSSANO,MB,Si,07/02/2023,Lombardia
92009480192,111562,ACUTO ARTE CULTURA TURISMO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MARENZI,DAVIDE,No,CREMONA,CR,No,20/04/2023,Lombardia
95089530133,33928,A.D.A. - ASSOCIAZIONE PER I DIRITTI DEGLI ANZIANI ODV,ORGANIZZAZIONI DI VOLONTARIATO,RIVA,EDOARDO,No,COMO,CO,No,09/06/2022,Lombardia
94005760189,117234,A.D.A.I. ASSOCIAZIONE DIFESA ANIMALI INTERREGIONALE - ODV,ORGANIZZAZIONI DI VOLONTARIATO,VERONESE,GIAMPIERO,No,VIGEVANO,PV,No,31/05/2023,Lombardia
93026830146,38681,AD ALTA VOCE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PANIGHETTI,FABIO,No,BIANZONE,SO,No,11/07/2022,Lombardia
94630930157,36222,AD ALTA VOCE - MONZA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CONTI,SERGIO,No,MONZA,MB,No,17/06/2022,Lombardia
97196310151,50512,ADAM SMITH SOCIETY ETS,ALTRI ENTI DEL TERZO SETTORE,DE NICOLA,ALESSANDRO ALFONSO ANGELO,No,MILANO,MI,Si,20/10/2022,Lombardia
91054860167,33897,ADANSONIA O.D.V.,ORGANIZZAZIONI DI VOLONTARIATO,SCARPARI,PRISCILLA,No,PONTE SAN PIETRO,BG,Si,10/06/2022,Lombardia
93043470199,33585,ADA PROVINCIALE CREMONA-ODV,ORGANIZZAZIONI DI VOLONTARIATO,TOLOMEI,ANGIOLINO,No,CREMONA,CR,Si,24/08/2022,Lombardia
97802920153,36823,AD ASTRA ASSOCIAZIONE DI PROMOZIONE SOCIALE (O APS),ASSOCIAZIONI DI PROMOZIONE SOCIALE,DI MARCO,MARCELLA MARIA,No,MILANO,MI,Si,28/06/2022,Lombardia
2802410189,13380,AD CURAM SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,CAPRA,FEDERICO,No,RIVANAZZANO TERME,PV,No,21/03/2022,Lombardia
11838130968,31370,ADDA ASSISTENZA SANITARIA SOCIETA' COOPERATIVA IN LIQUIDAZIONE,IMPRESE SOCIALI,MARANGONI,GIOVANNI,No,POZZO D'ADDA,MI,No,13/05/2022,Lombardia
11741140963,49421,ADDA PADEL ASSOCIAZIONE SPORTIVA DILETTANSTICA ETS,ALTRI ENTI DEL TERZO SETTORE,MAZZA,IACOPO,No,CASSANO D'ADDA,MI,Si,16/11/2022,Lombardia
95200870160,39639,ADD ARIA DI DANZE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MAURI,MARCO,No,OSIO SOTTO,BG,Si,12/07/2022,Lombardia
3279880136,15372,"""ADDA SOCCORSO EMERGENZA & SERVIZI SOCIETA' COOPERATIVA SOCIALE"" ONLUS",IMPRESE SOCIALI,ROCCA,VALERIA,No,OLGINATE,LC,Si,21/03/2022,Lombardia
10382080967,23877,ADDA SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,LUCENTINI,LUIGI,No,TREZZO SULL'ADDA,MI,No,21/03/2022,Lombardia
12237260158,24529,ADELANTE DOLMEN SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,RE,RICCARDO,No,MILANO,MI,Si,21/03/2022,Lombardia
91010450145,41122,AD FONTES APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZECCA,UGO,No,MORBEGNO,SO,Si,26/07/2022,Lombardia
1588560183,91308,AD GENTES APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,REINA,ANDREA,No,PAVIA,PV,Si,07/11/2022,Lombardia
8666710960,23188,ADIASSISTENZA SOCIETA' COOPERATIVA SOCIALE - ONLUS,IMPRESE SOCIALI,MALANGONE,FRANCO,No,POZZO D'ADDA,MI,No,21/03/2022,Lombardia
92508080154,82229,A.DI.CA.- ASSOCIAZIONE PER LA DIFESA DEL CANE- ODV,ORGANIZZAZIONI DI VOLONTARIATO,VIGNOLI,ROBERTA,No,LODI,LO,Si,28/11/2022,Lombardia
95119600161,31111,ADICONSUM BERGAMO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BUSI,GIACOMINA,No,BERGAMO,BG,Si,09/06/2023,Lombardia
98083000178,96436,ADICONSUM BRESCIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PUNZI,GIOVANNI,No,BRESCIA,BS,No,01/02/2023,Lombardia
94582250158,57586,ADICONSUM REGIONALE LOMBARDIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GAMBARELLI,CHRISTIAN,No,MILANO,MI,Si,18/10/2022,Lombardia
3257070965,15291,ADIFAMILY SOCIETA' COOPERATIVA SOCIALE - ONLUS,IMPRESE SOCIALI,LOCATI,LUCA,No,MONZA,MB,No,21/03/2022,Lombardia
